uniqueFlowsetId,flowNumber,srcAddr,dstAddr,srcPort,dstPort,forwardingStatus,forwardingStatusCode,nextHop,outputInt,outputDirection,bytes,packets,timeDelta
1082,2,10.146.171.132,10.47.18.237,34099,53,null,null,198.208.210.69,15,null,85,1,0.0
1082,3,10.146.164.148,10.47.18.237,58455,53,null,null,10.205.14.164,11,null,85,1,0.0
1082,4,10.146.162.112,10.124.210.227,54312,32111,null,null,198.208.210.68,15,null,122,2,0.0
1082,5,10.146.165.33,10.47.18.237,56503,53,null,null,10.205.14.165,11,null,85,1,0.0
1082,6,10.146.170.36,117.105.89.22,54807,53,null,null,198.208.133.142,15,null,93,1,0.0
1082,7,10.146.170.36,130.173.33.162,54808,53,null,null,198.208.134.142,15,null,93,1,0.0
1082,8,10.146.170.36,117.105.89.22,54810,53,null,null,198.208.133.142,15,null,93,1,0.0
1082,9,10.146.170.36,130.173.33.162,54811,53,null,null,198.208.134.142,15,null,93,1,0.0
1082,10,10.47.18.237,10.146.162.103,53,58144,null,null,10.193.204.227,18,null,83,1,0.0
1082,11,10.146.165.168,10.47.18.237,42232,53,null,null,10.205.14.165,11,null,85,1,0.0
1082,12,10.146.162.28,10.47.18.237,47513,53,null,null,198.208.210.69,15,null,85,1,0.0
1082,13,130.173.33.162,10.146.170.36,53,54808,null,null,10.193.197.243,16,null,91,1,0.0
1083,1,130.173.33.162,10.146.170.36,53,54811,null,null,10.193.197.243,16,null,146,1,0.0
1083,2,10.146.170.36,130.172.45.36,53,61798,null,null,10.204.14.164,11,null,122,1,0.0
1083,3,10.47.18.237,10.146.171.132,53,34099,null,null,10.193.204.227,18,null,83,1,0.0
1083,4,10.125.122.141,10.146.161.190,32111,38050,null,null,10.193.197.243,16,null,44,1,0.0
1083,5,10.47.18.237,10.146.161.100,53,41369,null,null,10.193.204.227,18,null,83,1,0.0
1083,6,10.124.210.227,10.146.162.112,32111,54312,null,null,10.193.197.243,16,null,44,1,0.0
1083,7,10.47.18.237,10.146.165.33,53,56503,null,null,10.193.204.227,18,null,83,1,0.0
1083,8,10.146.170.36,117.105.89.22,54813,53,null,null,198.208.133.142,15,null,93,1,0.0
1083,9,10.146.170.36,130.173.33.162,54814,53,null,null,198.208.134.142,15,null,93,1,0.0
1083,10,10.146.170.36,117.105.89.22,54816,53,null,null,198.208.133.142,15,null,93,1,0.0
1083,11,10.146.170.36,130.173.33.162,54817,53,null,null,198.208.134.142,15,null,93,1,0.0
1083,12,130.173.33.162,10.146.170.36,53,54814,null,null,10.193.197.243,16,null,91,1,0.0
1083,13,130.173.33.162,10.146.170.36,53,54817,null,null,10.193.197.243,16,null,146,1,0.0
1084,1,10.146.165.188,10.192.154.41,58860,22443,null,null,198.208.210.68,15,null,4881,59,0.0
1084,2,10.146.170.36,208.111.186.0,50628,80,null,null,10.147.91.149,11,null,206,3,9.0
1084,3,10.146.162.116,10.125.112.205,37294,32111,null,null,198.208.211.69,15,null,122,2,0.0
1084,4,10.146.165.171,208.67.222.222,56265,53,null,null,198.208.133.142,15,null,160,2,5.0
1084,5,10.146.165.65,10.125.121.200,41363,22443,null,null,10.204.14.165,11,null,62537,646,0.0
1084,6,10.125.121.200,10.146.165.65,22443,41363,null,null,10.193.197.243,16,null,522230,1131,0.0
1084,7,10.146.162.178,10.124.209.32,58559,22443,null,null,10.205.14.165,11,null,383010,1603,0.0
1084,8,10.146.165.65,8.8.8.8,0,0,null,null,198.208.133.38,1,null,11934,117,0.0
1084,9,10.146.165.6,10.125.119.246,44127,22443,null,null,10.204.14.164,11,null,537106,2217,0.0
1084,10,10.146.162.178,208.67.222.222,59445,53,null,null,198.208.133.142,15,null,160,2,5.0
1084,11,10.146.162.201,10.125.112.187,33815,22443,null,null,198.208.211.69,15,null,352386,1841,0.0
1084,12,10.146.165.207,198.137.202.56,123,123,null,null,198.208.133.38,1,null,94,1,0.0
1084,13,10.47.18.237,10.146.165.168,53,42232,null,null,10.193.204.227,18,null,83,1,0.0
1085,1,10.125.121.3,10.146.161.60,32111,47618,null,null,10.193.197.243,16,null,44,1,0.0
1085,2,10.146.162.223,10.47.18.237,52875,53,null,null,198.208.210.68,15,null,85,1,0.0
1085,3,10.124.217.80,10.146.161.90,32111,60212,null,null,10.193.197.243,16,null,44,1,0.0
1085,4,10.146.170.36,117.105.89.22,54819,53,null,null,198.208.133.142,15,null,90,1,0.0
1085,5,10.146.170.36,130.173.33.162,54820,53,null,null,198.208.134.142,15,null,90,1,0.0
1085,6,10.146.170.36,117.105.89.22,54822,53,null,null,198.208.133.142,15,null,90,1,0.0
1085,7,10.146.170.36,130.173.33.162,54823,53,null,null,198.208.134.142,15,null,90,1,0.0
1085,8,10.125.112.205,10.146.162.116,32111,37294,null,null,10.193.197.243,16,null,44,1,0.0
1085,9,10.125.117.28,10.146.161.213,32111,47542,null,null,10.193.197.243,16,null,44,1,0.0
1085,10,130.173.33.162,10.146.170.36,53,54820,null,null,10.193.197.243,16,null,88,1,0.0
1085,11,130.173.33.162,10.146.170.36,53,54823,null,null,10.193.197.243,16,null,144,1,0.0
1085,12,10.179.34.66,11.198.0.54,51271,5061,null,null,198.208.211.68,15,null,70,1,0.0
1085,13,10.146.163.239,10.47.18.237,53504,53,null,null,198.208.210.69,15,null,85,1,0.0
1086,1,10.146.170.36,117.105.89.22,54825,53,null,null,198.208.133.142,15,null,93,1,0.0
1086,2,10.146.170.36,130.173.33.162,54826,53,null,null,198.208.134.142,15,null,93,1,0.0
1086,3,10.146.170.36,117.105.89.22,54828,53,null,null,198.208.133.142,15,null,93,1,0.0
1086,4,10.146.170.36,130.173.33.162,54829,53,null,null,198.208.134.142,15,null,93,1,0.0
1086,5,130.173.33.162,10.146.170.36,53,54826,null,null,10.193.197.243,16,null,91,1,0.0
1086,6,130.173.33.162,10.146.170.36,53,54829,null,null,10.193.197.243,16,null,146,1,0.0
1086,7,10.146.164.5,10.47.18.237,52599,53,null,null,10.205.14.164,11,null,85,1,0.0
1086,8,10.146.162.214,10.47.18.237,35088,53,null,null,10.205.14.165,11,null,85,1,0.0
1086,9,10.146.164.115,10.119.145.39,38907,22443,null,null,198.208.211.69,15,null,334729,1436,0.0
1086,10,10.146.164.115,8.8.8.8,0,0,null,null,198.208.133.38,1,null,11730,115,0.0
1086,11,10.146.165.148,10.125.114.66,43602,32111,null,null,198.208.211.68,15,null,122,2,0.0
1086,12,10.146.164.92,10.119.156.241,37893,22443,null,null,10.204.14.165,11,null,273662,1145,0.0
1086,13,10.146.162.106,10.125.119.139,36786,22443,null,null,198.208.211.69,15,null,4974,60,0.0
1087,1,10.146.171.50,208.67.222.222,37238,53,null,null,198.208.134.53,15,null,160,2,4.0
1087,2,10.146.165.79,10.125.118.53,47720,32111,null,null,10.204.14.165,11,null,122,2,0.0
1087,3,10.146.165.124,208.67.222.222,38996,53,null,null,198.208.134.53,15,null,160,2,4.0
1087,4,10.146.165.188,10.192.154.41,60583,22443,null,null,198.208.210.69,15,null,200852,1556,0.0
1087,5,10.146.165.6,208.67.222.222,42743,53,null,null,198.208.133.142,15,null,160,2,4.0
1087,6,10.146.162.178,8.8.8.8,0,0,null,null,198.208.133.38,1,null,12036,118,0.0
1087,7,10.125.119.246,10.146.165.6,22443,44127,null,null,10.193.197.243,16,null,2989902,3547,0.0
1087,8,10.146.165.6,8.8.8.8,0,0,null,null,198.208.133.38,1,null,11934,117,0.0
1087,9,10.146.162.201,8.8.8.8,0,0,null,null,198.208.133.38,1,null,11730,115,0.0
1087,10,10.146.164.92,8.8.8.8,0,0,null,null,198.208.38.216,1,null,11934,117,0.0
1087,11,10.146.162.82,208.67.222.222,38086,53,null,null,198.208.133.53,15,null,160,2,5.0
1087,12,10.125.119.139,10.146.162.106,22443,36786,null,null,10.193.197.243,16,null,3106,45,0.0
1087,13,10.179.34.66,11.194.0.54,41494,5061,null,null,198.208.210.68,15,null,70,1,0.0
1088,1,10.125.114.66,10.146.165.148,32111,43602,null,null,10.193.197.243,16,null,44,1,0.0
1088,2,11.198.0.54,10.179.34.66,5061,51271,null,null,10.193.197.243,16,null,52,1,0.0
1088,3,10.146.171.178,10.125.115.228,37100,32111,null,null,10.204.14.164,11,null,122,2,0.0
1088,4,10.47.18.237,10.146.161.225,53,46469,null,null,10.193.204.227,18,null,83,1,0.0
1088,5,10.146.165.149,10.47.18.237,35905,53,null,null,198.208.210.68,15,null,85,1,0.0
1088,6,10.146.170.36,117.105.89.22,54831,53,null,null,198.208.133.142,15,null,93,1,0.0
1088,7,10.146.170.36,130.173.33.162,54832,53,null,null,198.208.134.142,15,null,93,1,0.0
1088,8,10.146.170.36,117.105.89.22,54834,53,null,null,198.208.133.142,15,null,93,1,0.0
1088,9,10.146.170.36,130.173.33.162,54835,53,null,null,198.208.134.142,15,null,93,1,0.0
1088,10,130.173.33.162,10.146.170.36,53,54832,null,null,10.193.197.243,16,null,91,1,0.0
1088,11,130.173.33.162,10.146.170.36,53,54835,null,null,10.193.197.243,16,null,146,1,0.0
1088,12,10.125.118.53,10.146.165.79,32111,47720,null,null,10.193.197.243,16,null,44,1,0.0
1088,13,10.47.18.237,10.146.162.214,53,35088,null,null,10.193.204.227,18,null,83,1,0.0
1089,1,10.146.162.52,10.125.125.45,46318,32111,null,null,10.204.14.165,11,null,122,2,0.0
1089,2,11.194.0.54,10.179.34.66,5061,41494,null,null,10.193.197.243,16,null,52,1,0.0
1089,3,10.146.170.36,117.105.89.22,54837,53,null,null,198.208.133.142,15,null,93,1,0.0
1089,4,10.146.170.36,130.173.33.162,54838,53,null,null,198.208.134.142,15,null,93,1,0.0
1089,5,10.146.170.36,117.105.89.22,54840,53,null,null,198.208.133.142,15,null,93,1,0.0
1089,6,10.146.170.36,130.173.33.162,54841,53,null,null,198.208.134.142,15,null,93,1,0.0
1089,7,10.146.162.99,10.47.18.237,34877,53,null,null,10.205.14.165,11,null,85,1,0.0
1089,8,10.47.18.237,10.146.165.149,53,35905,null,null,10.193.204.227,18,null,83,1,0.0
1089,9,130.173.33.162,10.146.170.36,53,54838,null,null,10.193.197.243,16,null,91,1,0.0
1089,10,130.173.33.162,10.146.170.36,53,54841,null,null,10.193.197.243,16,null,146,1,0.0
1089,11,10.146.165.86,10.47.18.237,54768,53,null,null,198.208.210.69,15,null,85,1,0.0
1089,12,10.124.221.66,10.146.161.66,32111,36582,null,null,10.193.197.243,16,null,44,1,0.0
1089,13,10.125.125.45,10.146.162.52,32111,46318,null,null,10.193.197.243,16,null,44,1,0.0
1090,1,10.146.170.36,117.105.89.22,54844,53,null,null,198.208.133.142,15,null,93,1,0.0
1090,2,10.146.170.36,130.173.33.162,54845,53,null,null,198.208.134.142,15,null,93,1,0.0
1090,3,10.146.170.36,117.105.89.22,54847,53,null,null,198.208.133.142,15,null,93,1,0.0
1090,4,10.146.170.36,130.173.33.162,54848,53,null,null,198.208.134.142,15,null,93,1,0.0
1090,5,10.146.165.62,208.67.222.222,48599,53,null,null,198.208.133.142,15,null,160,2,5.0
1090,6,10.124.211.6,10.146.161.189,22443,34924,null,null,10.193.197.243,16,null,3170,45,0.0
1090,7,10.146.162.235,208.67.222.222,52852,53,null,null,10.147.91.149,11,null,160,2,5.0
1090,8,10.146.162.41,208.67.222.222,59656,53,null,null,198.208.133.53,15,null,160,2,5.0
1090,9,10.124.214.209,10.146.161.225,22443,39712,null,null,10.193.197.243,16,null,2186,31,0.0
1090,10,10.146.165.188,8.8.8.8,0,0,null,null,198.208.38.216,1,null,12036,118,0.0
1090,11,10.146.162.156,10.124.213.182,52736,22443,null,null,10.205.14.165,11,null,4958,60,0.0
1090,12,10.146.165.85,208.67.222.222,57352,53,null,null,10.147.91.150,11,null,160,2,5.0
1090,13,10.146.162.112,208.67.222.222,54886,53,null,null,198.208.133.142,15,null,160,2,5.0
1091,1,130.173.33.162,10.146.170.36,53,54845,null,null,10.193.197.243,16,null,91,1,0.0
1091,2,130.173.33.162,10.146.170.36,53,54848,null,null,10.193.197.243,16,null,146,1,0.0
1091,3,10.146.171.64,10.124.215.80,54368,32111,null,null,198.208.210.69,15,null,122,2,0.0
1091,4,10.146.165.168,10.125.115.3,33312,32111,null,null,10.204.14.165,11,null,122,2,0.0
1091,5,10.47.18.237,10.146.165.86,53,54768,null,null,10.193.204.227,18,null,83,1,0.0
1091,6,10.119.1.163,10.146.170.35,17472,57475,null,null,10.193.197.243,16,null,286,1,0.0
1091,7,10.146.162.156,10.47.18.237,48379,53,null,null,198.208.210.68,15,null,85,1,0.0
1091,8,10.146.170.36,117.105.89.22,54850,53,null,null,198.208.133.142,15,null,93,1,0.0
1091,9,10.146.170.36,130.173.33.162,54851,53,null,null,198.208.134.142,15,null,93,1,0.0
1091,10,10.146.170.36,117.105.89.22,54853,53,null,null,198.208.133.142,15,null,93,1,0.0
1091,11,10.146.170.36,130.173.33.162,54854,53,null,null,198.208.134.142,15,null,93,1,0.0
1091,12,10.146.164.117,10.47.18.237,43013,53,null,null,198.208.210.68,15,null,85,1,0.0
1091,13,10.146.170.35,10.119.1.163,57475,17472,null,null,198.208.211.4,1,null,60,1,0.0
1092,1,130.173.33.162,10.146.170.36,53,54851,null,null,10.193.197.243,16,null,91,1,0.0
1092,2,130.173.33.162,10.146.170.36,53,54854,null,null,10.193.197.243,16,null,146,1,0.0
1092,3,10.146.162.147,10.47.18.237,43684,53,null,null,10.205.14.164,11,null,85,1,0.0
1092,4,10.146.165.134,10.47.18.237,48730,53,null,null,10.205.14.164,11,null,85,1,0.0
1092,5,10.146.165.61,10.47.18.237,56658,53,null,null,10.205.14.165,11,null,85,1,0.0
1092,6,10.125.122.93,10.146.161.46,32111,41174,null,null,10.193.197.243,16,null,44,1,0.0
1092,7,10.47.18.237,10.146.162.156,53,48379,null,null,10.193.204.227,18,null,83,1,0.0
1092,8,10.146.162.139,10.47.18.237,34229,53,null,null,10.205.14.164,11,null,85,1,0.0
1092,9,10.146.170.36,117.105.89.22,54856,53,null,null,198.208.133.142,15,null,93,1,0.0
1092,10,10.146.170.36,130.173.33.162,54857,53,null,null,198.208.134.142,15,null,93,1,0.0
1092,11,10.146.170.36,117.105.89.22,54859,53,null,null,198.208.133.142,15,null,93,1,0.0
1092,12,10.146.170.36,130.173.33.162,54860,53,null,null,198.208.134.142,15,null,93,1,0.0
1092,13,10.47.18.237,10.146.161.58,53,45128,null,null,10.193.204.227,18,null,83,1,0.0
1093,1,10.47.18.237,10.146.164.117,53,43013,null,null,10.193.204.227,18,null,83,1,0.0
1093,2,130.173.33.162,10.146.170.36,53,54857,null,null,10.193.197.243,16,null,91,1,0.0
1093,3,130.173.33.162,10.146.170.36,53,54860,null,null,10.193.197.243,16,null,146,1,0.0
1093,4,10.146.171.175,10.47.18.237,50614,53,null,null,10.205.14.164,11,null,85,1,0.0
1093,5,10.47.18.237,10.146.162.147,53,43684,null,null,10.193.204.227,18,null,83,1,0.0
1093,6,10.146.162.106,10.125.119.139,46341,22443,null,null,10.204.14.164,11,null,318409,1863,0.0
1093,7,10.146.171.64,208.67.222.222,39313,53,null,null,198.208.133.142,15,null,160,2,4.0
1093,8,10.124.211.6,10.146.161.189,22443,50429,null,null,10.193.197.243,16,null,806551,1793,0.0
1093,9,10.146.165.168,10.125.115.3,57400,22443,null,null,10.204.14.165,11,null,5014,60,0.0
1093,10,10.146.165.134,10.125.122.4,51174,32111,null,null,198.208.211.68,15,null,122,2,0.0
1093,11,10.146.173.130,40.83.247.108,62800,443,null,null,198.208.133.38,1,null,172,2,0.0
1093,12,40.83.247.108,10.146.173.130,443,62800,null,null,10.193.197.243,16,null,430,2,0.0
1093,13,10.146.165.28,208.67.222.222,46860,53,null,null,198.208.133.53,15,null,160,2,4.0
1094,1,10.146.162.137,208.67.222.222,40574,53,null,null,10.147.91.150,11,null,160,2,5.0
1094,2,10.204.13.218,10.193.197.217,0,0,null,null,10.193.197.243,16,null,272,2,11.0
1094,3,10.47.18.237,10.146.165.61,53,56658,null,null,10.193.204.227,18,null,83,1,0.0
1094,4,10.146.162.122,10.47.18.237,38247,53,null,null,198.208.210.69,15,null,85,1,0.0
1094,5,10.47.18.237,10.146.162.139,53,34229,null,null,10.193.204.227,18,null,83,1,0.0
1094,6,10.146.170.36,117.105.89.22,54862,53,null,null,198.208.133.142,15,null,93,1,0.0
1094,7,10.146.170.36,130.173.33.162,54863,53,null,null,198.208.134.142,15,null,93,1,0.0
1094,8,10.146.170.36,117.105.89.22,54866,53,null,null,198.208.133.142,15,null,93,1,0.0
1094,9,10.146.170.36,130.173.33.162,54867,53,null,null,198.208.134.142,15,null,93,1,0.0
1094,10,10.146.162.33,10.47.18.237,39651,53,null,null,198.208.210.68,15,null,85,1,0.0
1094,11,130.173.33.162,10.146.170.36,53,54863,null,null,10.193.197.243,16,null,91,1,0.0
1094,12,130.173.33.162,10.146.170.36,53,54867,null,null,10.193.197.243,16,null,146,1,0.0
1094,13,10.192.148.84,10.146.172.237,32111,50412,null,null,10.193.197.243,16,null,44,1,0.0
1095,1,10.146.170.36,117.105.89.22,54869,53,null,null,198.208.133.142,15,null,90,1,0.0
1095,2,10.146.170.36,130.173.33.162,54870,53,null,null,198.208.134.142,15,null,90,1,0.0
1095,3,10.146.170.36,117.105.89.22,54872,53,null,null,198.208.133.142,15,null,90,1,0.0
1095,4,10.146.170.36,130.173.33.162,54873,53,null,null,198.208.134.142,15,null,90,1,0.0
1095,5,10.47.18.237,10.146.162.122,53,38247,null,null,10.193.204.227,18,null,83,1,0.0
1095,6,130.173.33.162,10.146.170.36,53,54870,null,null,10.193.197.243,16,null,88,1,0.0
1095,7,130.173.33.162,10.146.170.36,53,54873,null,null,10.193.197.243,16,null,144,1,0.0
1095,8,10.146.165.65,10.47.18.237,49999,53,null,null,198.208.210.69,15,null,85,1,0.0
1095,9,10.146.170.36,117.105.89.22,54875,53,null,null,198.208.133.142,15,null,93,1,0.0
1095,10,10.146.170.36,130.173.33.162,54876,53,null,null,198.208.134.142,15,null,93,1,0.0
1095,11,10.146.170.36,117.105.89.22,54878,53,null,null,198.208.133.142,15,null,93,1,0.0
1095,12,10.146.170.36,130.173.33.162,54879,53,null,null,198.208.134.142,15,null,93,1,0.0
1095,13,10.146.162.84,208.67.222.222,57548,53,null,null,198.208.133.142,15,null,160,2,5.0
1096,1,10.146.170.36,10.125.226.180,389,6247,null,null,10.204.14.164,11,null,6130,11,9.0
1097,1,10.146.170.36,10.120.115.163,389,7383,null,null,198.208.210.69,15,null,190,3,1.0
1098,1,10.146.170.36,10.120.115.163,3268,7385,null,null,198.208.210.69,15,null,190,3,1.0
1099,1,10.125.119.139,10.146.162.106,22443,46341,null,null,10.193.197.243,16,null,2146945,3178,0.0
1099,2,10.146.162.106,8.8.8.8,0,0,null,null,198.208.133.38,1,null,11934,117,0.0
1099,3,10.146.171.43,208.67.222.222,40666,53,null,null,198.208.133.142,15,null,160,2,5.0
1099,4,10.146.162.156,10.124.213.182,39950,22443,null,null,10.205.14.164,11,null,436169,1312,0.0
1099,5,10.146.165.233,10.120.101.237,33466,40003,null,null,10.205.14.164,11,null,1068,5,0.0
1099,6,10.146.162.191,10.120.101.237,47822,40003,null,null,10.205.14.164,11,null,1066,5,0.0
1099,7,10.146.162.194,192.168.223.1,59432,161,null,null,198.208.134.53,15,null,0,0,80.0
1099,8,10.179.34.66,10.156.245.71,44567,8080,null,null,198.208.38.216,1,null,2863,7,0.0
1099,9,130.173.33.162,10.146.170.36,53,54876,null,null,10.193.197.243,16,null,91,1,0.0
1099,10,148.95.232.14,10.146.170.36,56373,53,null,null,10.193.197.243,16,null,87,1,0.0
1099,11,10.146.170.36,148.95.232.14,53,56373,null,null,10.147.91.150,11,null,564,1,0.0
1099,12,10.47.18.237,10.146.165.65,53,49999,null,null,10.193.204.227,18,null,83,1,0.0
1099,13,10.156.245.71,10.179.34.66,8080,44567,null,null,10.193.197.243,16,null,570,5,0.0
1100,1,10.146.170.36,117.105.89.22,54881,53,null,null,198.208.133.142,15,null,93,1,0.0
1100,2,10.146.170.36,130.173.33.162,54882,53,null,null,198.208.134.142,15,null,93,1,0.0
1100,3,10.146.170.36,117.105.89.22,54884,53,null,null,198.208.133.142,15,null,93,1,0.0
1100,4,10.146.170.36,130.173.33.162,54885,53,null,null,198.208.134.142,15,null,93,1,0.0
1100,5,130.173.33.162,10.146.170.36,53,54882,null,null,10.193.197.243,16,null,91,1,0.0
1100,6,130.173.33.162,10.146.170.36,53,54885,null,null,10.193.197.243,16,null,146,1,0.0
1100,7,130.173.33.162,10.146.170.36,53,54879,null,null,10.193.197.243,16,null,146,1,0.0
1100,8,10.47.18.237,10.146.161.190,53,50744,null,null,10.193.204.227,18,null,83,1,0.0
1100,9,10.146.165.109,10.47.18.237,46456,53,null,null,10.205.14.165,11,null,85,1,0.0
1100,10,10.146.162.191,10.47.18.237,58205,53,null,null,198.208.210.68,15,null,85,1,0.0
1100,11,10.146.170.36,117.105.89.22,54887,53,null,null,198.208.133.142,15,null,93,1,0.0
1100,12,10.146.170.36,130.173.33.162,54888,53,null,null,198.208.134.142,15,null,93,1,0.0
1100,13,10.146.170.36,130.173.33.162,54891,53,null,null,198.208.134.142,15,null,93,1,0.0
1101,1,10.146.170.36,117.105.89.22,54890,53,null,null,198.208.133.142,15,null,93,1,0.0
1101,2,130.173.33.162,10.146.170.36,53,54888,null,null,10.193.197.243,16,null,91,1,0.0
1101,3,130.173.33.162,10.146.170.36,53,54891,null,null,10.193.197.243,16,null,146,1,0.0
1101,4,10.146.164.234,10.47.18.237,40413,53,null,null,10.205.14.165,11,null,85,1,0.0
1101,5,10.146.164.44,10.192.144.233,58411,22443,null,null,198.208.210.68,15,null,320311,1613,0.0
1101,6,10.146.165.92,10.124.217.255,43146,32111,null,null,198.208.210.69,15,null,122,2,0.0
1101,7,10.146.164.44,8.8.8.8,0,0,null,null,198.208.31.216,1,null,11730,115,0.0
1101,8,10.146.164.20,208.67.222.222,45586,53,null,null,198.208.133.142,15,null,160,2,4.0
1101,9,10.146.165.168,10.125.115.3,36926,22443,null,null,10.204.14.165,11,null,392588,1913,0.0
1101,10,10.146.165.79,10.125.118.53,60156,22443,null,null,10.204.14.165,11,null,290995,1194,0.0
1101,11,10.146.162.156,8.8.8.8,0,0,null,null,198.208.31.216,1,null,11832,116,0.0
1101,12,10.146.162.143,208.67.222.222,33843,53,null,null,10.147.91.149,11,null,160,2,4.0
1101,13,10.146.165.111,10.47.18.237,49829,53,null,null,198.208.210.68,15,null,85,1,0.0
1102,1,10.124.217.255,10.146.165.92,32111,43146,null,null,10.193.197.243,16,null,44,1,0.0
1102,2,10.146.162.201,10.47.18.237,57899,53,null,null,198.208.210.69,15,null,85,1,0.0
1102,3,10.146.165.17,10.125.112.182,57564,32111,null,null,198.208.211.69,15,null,122,2,0.0
1102,4,10.146.170.36,117.105.89.22,54893,53,null,null,198.208.133.142,15,null,93,1,0.0
1102,5,10.146.170.36,130.173.33.162,54894,53,null,null,198.208.134.142,15,null,93,1,0.0
1102,6,10.146.170.36,117.105.89.22,54896,53,null,null,198.208.133.142,15,null,93,1,0.0
1102,7,10.146.170.36,130.173.33.162,54897,53,null,null,198.208.134.142,15,null,93,1,0.0
1102,8,10.146.162.101,10.47.18.237,57431,53,null,null,10.205.14.164,11,null,85,1,0.0
1102,9,130.173.33.162,10.146.170.36,53,54894,null,null,10.193.197.243,16,null,91,1,0.0
1102,10,130.173.33.162,10.146.170.36,53,54897,null,null,10.193.197.243,16,null,146,1,0.0
1102,11,10.47.18.237,10.146.164.234,53,40413,null,null,10.193.204.227,18,null,83,1,0.0
1102,12,10.47.18.237,10.146.165.111,53,49829,null,null,10.193.204.227,18,null,83,1,0.0
1102,13,10.119.157.176,10.146.172.113,32111,35256,null,null,10.193.197.243,16,null,44,1,0.0
1103,1,10.146.162.135,10.47.18.237,52808,53,null,null,10.205.14.164,11,null,85,1,0.0
1103,2,10.146.170.36,117.105.89.22,54899,53,null,null,198.208.133.142,15,null,93,1,0.0
1103,3,10.146.170.36,130.173.33.162,54900,53,null,null,198.208.134.142,15,null,93,1,0.0
1103,4,10.146.170.36,117.105.89.22,54902,53,null,null,198.208.133.142,15,null,93,1,0.0
1103,5,10.146.170.36,130.173.33.162,54903,53,null,null,198.208.134.142,15,null,93,1,0.0
1103,6,10.125.112.182,10.146.165.17,32111,57564,null,null,10.193.197.243,16,null,44,1,0.0
1103,7,10.47.18.237,10.146.162.101,53,57431,null,null,10.193.204.227,18,null,83,1,0.0
1103,8,130.173.33.162,10.146.170.36,53,54900,null,null,10.193.197.243,16,null,91,1,0.0
1103,9,130.173.33.162,10.146.170.36,53,54903,null,null,10.193.197.243,16,null,146,1,0.0
1103,10,10.47.18.237,10.146.161.213,53,38255,null,null,10.193.204.227,18,null,83,1,0.0
1103,11,10.146.165.40,10.47.18.237,34374,53,null,null,198.208.210.69,15,null,85,1,0.0
1103,12,10.146.165.207,66.85.78.80,123,123,null,null,198.208.133.38,1,null,94,1,0.0
1103,13,10.146.162.191,10.124.214.137,40452,32111,null,null,198.208.210.69,15,null,122,2,0.0
1104,1,10.124.214.137,10.146.162.191,32111,40452,null,null,10.193.197.243,16,null,44,1,0.0
1104,2,10.146.164.74,10.125.118.230,37241,22443,null,null,10.204.14.165,11,null,14252,121,0.0
1104,3,10.146.164.157,208.67.222.222,50443,53,null,null,198.208.133.142,15,null,160,2,5.0
1104,4,10.146.165.92,208.67.222.222,36213,53,null,null,10.147.91.149,11,null,160,2,5.0
1104,5,10.146.164.115,208.67.222.222,45317,53,null,null,198.208.133.142,15,null,160,2,5.0
1104,6,10.146.162.41,10.125.127.13,52268,22443,null,null,10.204.14.164,11,null,4958,60,0.0
1104,7,10.125.115.3,10.146.165.168,22443,36926,null,null,10.193.197.243,16,null,1820073,3125,0.0
1104,8,10.146.171.178,208.67.222.222,43423,53,null,null,198.208.133.142,15,null,160,2,5.0
1104,9,10.146.164.124,10.125.180.155,33366,443,null,null,10.204.14.164,11,null,436,4,0.0
1104,10,10.146.171.30,10.124.221.168,58474,32111,null,null,198.208.210.69,15,null,122,2,0.0
1104,11,10.146.165.168,8.8.8.8,0,0,null,null,198.208.38.216,1,null,11934,117,0.0
1104,12,10.125.118.53,10.146.165.79,22443,60156,null,null,10.193.197.243,16,null,651577,1591,0.0
1104,13,10.146.165.79,8.8.8.8,0,0,null,null,198.208.31.216,1,null,11934,117,0.0
1105,1,10.146.165.40,10.125.123.98,51503,22443,null,null,198.208.211.68,15,null,304266,2328,0.0
1105,2,10.146.162.42,10.125.122.21,34216,32111,null,null,10.204.14.164,11,null,122,2,0.0
1105,3,144.72.225.21,10.146.168.49,8080,54399,null,null,10.193.197.243,16,null,4230,9,0.0
1105,4,10.173.46.211,10.160.0.50,1720,61444,null,null,198.208.210.69,15,null,0,0,20.0
1105,5,10.124.223.125,10.146.161.124,22443,59604,null,null,10.193.197.243,16,null,2365406,3644,0.0
1105,6,10.146.162.111,208.67.222.222,45017,53,null,null,10.147.91.150,11,null,160,2,5.0
1105,7,10.146.165.28,10.124.209.229,42002,22443,null,null,198.208.210.68,15,null,4982,60,0.0
1105,8,10.124.209.229,10.146.165.28,22443,42002,null,null,10.193.197.243,16,null,3098,45,0.0
1105,9,10.146.162.141,208.67.222.222,49054,53,null,null,10.147.91.150,11,null,160,2,5.0
1105,10,10.146.162.33,10.125.120.40,58448,22443,null,null,10.204.14.165,11,null,4958,60,0.0
1105,11,10.146.164.113,208.67.222.222,56628,53,null,null,198.208.133.53,15,null,160,2,5.0
1105,12,10.193.197.236,172.20.208.11,63994,22,null,null,198.208.210.4,1,null,726,9,0.0
1105,13,10.146.170.36,117.105.89.22,54906,53,null,null,198.208.133.142,15,null,93,1,0.0
