flowsetUniqueId,siteId,flowsetName,index,frameTime,frameEpoch,frameLen,ethDstOuiResolve,ethDstAddrOuiResolve,ethSrcOuiResolve,ethSrcAddrOuiResolve,ipSrc,ipSrcHost,ipDst,ipDstHost,numFlows,flowsetLength
691,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:03.166489000 Eastern Standard Time",1675367823.166489000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
692,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:03.606643000 Eastern Standard Time",1675367823.606643000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
693,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:03.607617000 Eastern Standard Time",1675367823.607617000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
694,1,Set 1 [id=257] (10 flows),packets-2023-02-02,"Feb  2, 2023 14:57:03.668706000 Eastern Standard Time",1675367823.668706000,1102,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,10,1044
695,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:03.668756000 Eastern Standard Time",1675367823.668756000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
696,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:04.108244000 Eastern Standard Time",1675367824.108244000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
697,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:04.120787000 Eastern Standard Time",1675367824.120787000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
698,1,Set 1 [id=257] (11 flows),packets-2023-02-02,"Feb  2, 2023 14:57:04.170530000 Eastern Standard Time",1675367824.170530000,1206,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,11,1148
699,1,Set 1 [id=257] (4 flows),packets-2023-02-02,"Feb  2, 2023 14:57:04.191725000 Eastern Standard Time",1675367824.191725000,478,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,4,420
700,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:04.191884000 Eastern Standard Time",1675367824.191884000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
701,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:04.191884000 Eastern Standard Time",1675367824.191884000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
702,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:04.578623000 Eastern Standard Time",1675367824.578623000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
703,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:04.621562000 Eastern Standard Time",1675367824.621562000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
704,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:04.687192000 Eastern Standard Time",1675367824.687192000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
705,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:05.115481000 Eastern Standard Time",1675367825.115481000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
706,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:05.118311000 Eastern Standard Time",1675367825.118311000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
707,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:05.202989000 Eastern Standard Time",1675367825.202989000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
708,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:05.621234000 Eastern Standard Time",1675367825.621234000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
709,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:05.634336000 Eastern Standard Time",1675367825.634336000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
710,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:05.664042000 Eastern Standard Time",1675367825.664042000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
711,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:05.684619000 Eastern Standard Time",1675367825.684619000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
712,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:05.684967000 Eastern Standard Time",1675367825.684967000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
713,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:06.034650000 Eastern Standard Time",1675367826.034650000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
714,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:06.132599000 Eastern Standard Time",1675367826.132599000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
715,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:06.133785000 Eastern Standard Time",1675367826.133785000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
716,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:06.255266000 Eastern Standard Time",1675367826.255266000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
717,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:06.641555000 Eastern Standard Time",1675367826.641555000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
718,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:06.644846000 Eastern Standard Time",1675367826.644846000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
719,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:06.685370000 Eastern Standard Time",1675367826.685370000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
720,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:06.931021000 Eastern Standard Time",1675367826.931021000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
721,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:07.138367000 Eastern Standard Time",1675367827.138367000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
722,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:07.140721000 Eastern Standard Time",1675367827.140721000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
723,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:07.153331000 Eastern Standard Time",1675367827.153331000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
724,1,Set 1 [id=257] (3 flows),packets-2023-02-02,"Feb  2, 2023 14:57:07.184744000 Eastern Standard Time",1675367827.184744000,374,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,3,316
725,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:07.185085000 Eastern Standard Time",1675367827.185085000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
726,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:07.441037000 Eastern Standard Time",1675367827.441037000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
727,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:07.646263000 Eastern Standard Time",1675367827.646263000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
728,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:07.648780000 Eastern Standard Time",1675367827.648780000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
729,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:07.905484000 Eastern Standard Time",1675367827.905484000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
730,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:08.153508000 Eastern Standard Time",1675367828.153508000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
731,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:08.154465000 Eastern Standard Time",1675367828.154465000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
732,1,Set 1 [id=257] (8 flows),packets-2023-02-02,"Feb  2, 2023 14:57:08.194476000 Eastern Standard Time",1675367828.194476000,894,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,8,836
733,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:08.194476000 Eastern Standard Time",1675367828.194476000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
734,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:08.194687000 Eastern Standard Time",1675367828.194687000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
735,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:08.194687000 Eastern Standard Time",1675367828.194687000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
736,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:08.195473000 Eastern Standard Time",1675367828.195473000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
737,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:08.581565000 Eastern Standard Time",1675367828.581565000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
738,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:08.654989000 Eastern Standard Time",1675367828.654989000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
739,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:08.655962000 Eastern Standard Time",1675367828.655962000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
740,1,Set 1 [id=257] (4 flows),packets-2023-02-02,"Feb  2, 2023 14:57:08.695399000 Eastern Standard Time",1675367828.695399000,478,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,4,420
741,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:08.695451000 Eastern Standard Time",1675367828.695451000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
742,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:09.001771000 Eastern Standard Time",1675367829.001771000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
743,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:09.149190000 Eastern Standard Time",1675367829.149190000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
744,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:09.150429000 Eastern Standard Time",1675367829.150429000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
745,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:09.202678000 Eastern Standard Time",1675367829.202678000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
746,1,Set 1 [id=257] (8 flows),packets-2023-02-02,"Feb  2, 2023 14:57:09.202678000 Eastern Standard Time",1675367829.202678000,894,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,8,836
747,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:09.650635000 Eastern Standard Time",1675367829.650635000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
748,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:09.651643000 Eastern Standard Time",1675367829.651643000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
749,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:09.731280000 Eastern Standard Time",1675367829.731280000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
750,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:10.150463000 Eastern Standard Time",1675367830.150463000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
751,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:10.153263000 Eastern Standard Time",1675367830.153263000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
752,1,Set 1 [id=257] (12 flows),packets-2023-02-02,"Feb  2, 2023 14:57:10.204501000 Eastern Standard Time",1675367830.204501000,1310,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,12,1252
753,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:10.204678000 Eastern Standard Time",1675367830.204678000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
754,1,Set 1 [id=257] (1 flows),packets-2023-02-02,"Feb  2, 2023 14:57:10.204678000 Eastern Standard Time",1675367830.204678000,166,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,1,108
755,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:10.641751000 Eastern Standard Time",1675367830.641751000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
756,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:10.654608000 Eastern Standard Time",1675367830.654608000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
757,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:10.765462000 Eastern Standard Time",1675367830.765462000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
758,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:10.990654000 Eastern Standard Time",1675367830.990654000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
759,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:11.146580000 Eastern Standard Time",1675367831.146580000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
760,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:11.147472000 Eastern Standard Time",1675367831.147472000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
761,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:11.648152000 Eastern Standard Time",1675367831.648152000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
762,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:11.649175000 Eastern Standard Time",1675367831.649175000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
763,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:11.658470000 Eastern Standard Time",1675367831.658470000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
764,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:11.854126000 Eastern Standard Time",1675367831.854126000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
765,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:11.927617000 Eastern Standard Time",1675367831.927617000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
766,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:11.928650000 Eastern Standard Time",1675367831.928650000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
767,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:12.155055000 Eastern Standard Time",1675367832.155055000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
768,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:12.156208000 Eastern Standard Time",1675367832.156208000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
769,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:12.301364000 Eastern Standard Time",1675367832.301364000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
770,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:12.504896000 Eastern Standard Time",1675367832.504896000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
771,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:12.660080000 Eastern Standard Time",1675367832.660080000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
772,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:12.742109000 Eastern Standard Time",1675367832.742109000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
773,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:12.937835000 Eastern Standard Time",1675367832.937835000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
774,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:13.159169000 Eastern Standard Time",1675367833.159169000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
775,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:13.160086000 Eastern Standard Time",1675367833.160086000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
776,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:13.312974000 Eastern Standard Time",1675367833.312974000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
777,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:13.546828000 Eastern Standard Time",1675367833.546828000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
778,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:13.660247000 Eastern Standard Time",1675367833.660247000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
779,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:14.040717000 Eastern Standard Time",1675367834.040717000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
780,1,Set 1 [id=257] (13 flows),packets-2023-02-02,"Feb  2, 2023 14:57:14.164252000 Eastern Standard Time",1675367834.164252000,1414,"VMware, Inc.","VMware, Inc.","Cisco Systems, Inc","Cisco Systems, Inc",10.193.197.249,10.193.197.249,148.93.49.204,148.93.49.204,13,1356
